trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2502,False,"{'a': 0.002, 'e': 0.006724484572001857}",30,17,22.31276924885504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.002, 'e': 0.006711049042865494}",20,13,14.90987686797829,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.002, 'e': 0.006697640357934257}",20,16,10.45494364538553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.002, 'e': 0.006684258463573382}",25,14,21.200702213992813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.002, 'e': 0.006670903306255274}",20,8,23.7393809142701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.002, 'e': 0.006657574832559279}",20,14,11.768569812413377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.002, 'e': 0.006644272989171497}",30,0,39.63635216702222,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2509,False,"{'a': 0.002, 'e': 0.006630997722884531}",30,0,49.428950900427374,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2510,False,"{'a': 0.002, 'e': 0.006617748980597298}",20,8,19.62635940095277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.002, 'e': 0.006604526709314805}",30,0,43.20223623002123,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2512,False,"{'a': 0.002, 'e': 0.006591330856147961}",20,12,15.250590524194067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.002, 'e': 0.00657816136831333}",20,13,10.405952875640427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.002, 'e': 0.006565018193132943}",25,12,22.510580555561724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.002, 'e': 0.006551901278034077}",20,11,14.344018591592484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.002, 'e': 0.006538810570549064}",20,14,12.151330375705284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.002, 'e': 0.0065257460183150515}",20,15,11.183750329562308,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.002, 'e': 0.006512707569073814}",25,16,16.68273997530155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.002, 'e': 0.00649969517067153}",25,5,35.13899797572228,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.002, 'e': 0.0064867087710586005}",20,9,20.896689663942475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.002, 'e': 0.006473748318289405}",25,6,-9.35686402363203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2522,False,"{'a': 0.002, 'e': 0.006460813760522114}",30,14,26.46960370687279,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.002, 'e': 0.006447905046018473}",25,17,17.441934938898243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.002, 'e': 0.00643502212314362}",30,22,10.5504960720167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.002, 'e': 0.006422164940365839}",25,0,35.44124067625167,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2526,False,"{'a': 0.002, 'e': 0.006409333446256383}",35,23,20.870557889841127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.002, 'e': 0.006396527589489252}",25,10,30.2380614284722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.002, 'e': 0.006383747318841013}",20,12,17.59739281553346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.002, 'e': 0.006370992583190561}",20,16,9.018779933221364,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.002, 'e': 0.006358263331518937}",20,12,15.051114529107144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.002, 'e': 0.00634555951290911}",20,13,10.776094509245974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.002, 'e': 0.006332881076545802}",35,17,33.767171476008116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.002, 'e': 0.006320227971715243}",20,7,23.26350285776135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.002, 'e': 0.006307600147804999}",20,12,15.403737379412126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.002, 'e': 0.0062949975543037506}",35,14,35.600863078142496,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.002, 'e': 0.006282420140801118}",20,0,31.91094021187196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2537,False,"{'a': 0.002, 'e': 0.006269867856987425}",25,15,19.774170986124773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.002, 'e': 0.00625734065265352}",25,7,27.918210247564826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.002, 'e': 0.006244838477690562}",25,0,38.92926372256764,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2540,False,"{'a': 0.002, 'e': 0.0062323612820898485}",25,13,21.002005813029644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.002, 'e': 0.006219909015942573}",35,16,34.29695655501286,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.002, 'e': 0.006207481629439654}",30,18,26.032514908901923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.002, 'e': 0.006195079072871524}",20,10,19.380567162636495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.002, 'e': 0.006182701296627951}",30,0,44.2830109910619,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2545,False,"{'a': 0.002, 'e': 0.006170348251197808}",20,11,13.825267366636199,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.002, 'e': 0.006158019887168897}",20,11,14.187515294823179,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.002, 'e': 0.00614571615522774}",30,9,31.925519834612928,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.002, 'e': 0.006133437006159403}",20,6,24.59888492667168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.002, 'e': 0.00612118239084727}",25,20,9.61050950184487,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.002, 'e': 0.0061089522602728605}",30,19,17.407864502503127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.002, 'e': 0.006096746565515633}",20,4,30.920870428752718,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.002, 'e': 0.006084565257752801}",20,14,10.829385031742316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.002, 'e': 0.006072408288259114}",30,12,29.785423559427084,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.002, 'e': 0.006060275608406675}",25,18,15.50677492840412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.002, 'e': 0.006048167169664746}",30,7,36.787605406952714,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.002, 'e': 0.006036082923599565}",20,2,29.641332236364565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.002, 'e': 0.0060240228218741265}",20,4,23.621808431214138,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.002, 'e': 0.006011986816248007}",25,17,15.357720897630431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.002, 'e': 0.005999974858577163}",20,9,22.961000819971957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.002, 'e': 0.005987986900813759}",25,11,23.78424333112781,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.002, 'e': 0.005976022895005943}",20,14,9.736447276027194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.002, 'e': 0.005964082793297674}",20,12,14.44135441680644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.002, 'e': 0.005952166547928531}",20,16,9.789111121296855,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.002, 'e': 0.00594027411123351}",25,0,40.27440703598903,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2565,False,"{'a': 0.002, 'e': 0.00592840543564286}",20,6,26.666074521057965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.002, 'e': 0.005916560473681857}",25,17,14.67874336024356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.002, 'e': 0.005904739177970637}",20,11,16.585130770974814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.002, 'e': 0.005892941501223998}",20,8,11.136235128223221,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2569,False,"{'a': 0.002, 'e': 0.005881167396251225}",20,11,14.66320107923918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.002, 'e': 0.005869416815955879}",20,16,9.973939954095961,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.002, 'e': 0.0058576897133356225}",25,0,42.44891136404258,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.002, 'e': 0.0058459860414820245}",30,20,18.676620254652036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.002, 'e': 0.005834305753580393}",25,8,27.25717830100108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.002, 'e': 0.005822648802909554}",20,12,13.603013697253958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.002, 'e': 0.005811015142841691}",25,8,30.717153041155754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.002, 'e': 0.005799404726842141}",20,10,21.282119907533286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.002, 'e': 0.005787817508469237}",20,3,22.80127623625582,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.002, 'e': 0.005776253441374083}",25,6,34.515731311828034,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.002, 'e': 0.005764712479300398}",35,14,36.47517757733616,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.002, 'e': 0.00575319457608431}",25,6,28.90249547920205,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.002, 'e': 0.005741699685654202}",25,16,17.075023295771633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.002, 'e': 0.0057302277620304935}",20,16,6.331658234474981,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.002, 'e': 0.005718778759325472}",20,7,20.322824245054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.002, 'e': 0.005707352631743109}",30,18,25.665567986312137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.002, 'e': 0.005695949333578887}",35,16,27.881669303612977,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2586,False,"{'a': 0.002, 'e': 0.005684568819219595}",30,20,19.03624898631256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.002, 'e': 0.005673211043143158}",20,16,7.476954202627644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.002, 'e': 0.005661875959918454}",30,16,26.134904338230054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.002, 'e': 0.005650563524205143}",20,12,17.08759163618056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.002, 'e': 0.005639273690753463}",20,9,20.65973389568364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.002, 'e': 0.005628006414404065}",20,10,20.634349617363593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.002, 'e': 0.005616761650087824}",30,19,24.246168009689278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.002, 'e': 0.005605539352825678}",25,11,22.96675098636946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.002, 'e': 0.005594339477728416}",20,8,7.435822226819094,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2595,False,"{'a': 0.002, 'e': 0.005583161979996525}",25,20,10.444940069957218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.002, 'e': 0.005572006814919993}",25,11,26.63997240368903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.002, 'e': 0.0055608739378781545}",30,19,18.90111312612005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.002, 'e': 0.0055497633043394825}",20,12,13.672323628696057,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.002, 'e': 0.005538674869861427}",25,10,28.37657388431383,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.002, 'e': 0.005527608590090232}",20,13,15.875785912804641,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.002, 'e': 0.0055165644207607716}",25,13,8.745418969265842,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2602,False,"{'a': 0.002, 'e': 0.00550554231769635}",30,11,30.482839864704154,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.002, 'e': 0.00549454223680854}",20,13,11.929478580921245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.002, 'e': 0.005483564134096997}",20,6,26.088302381549347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.002, 'e': 0.005472607965649308}",20,10,18.65130107913504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.002, 'e': 0.005461673687640779}",20,10,19.455889296629948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.002, 'e': 0.005450761256334281}",20,10,17.553519169206396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.002, 'e': 0.005439870628080073}",30,12,30.16421053830858,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.002, 'e': 0.005429001759315634}",20,9,21.173857698480134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.002, 'e': 0.005418154606565472}",20,6,22.732526100993226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.002, 'e': 0.00540732912644096}",25,14,22.752997643561244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.002, 'e': 0.005396525275640158}",25,17,17.436478173177328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.002, 'e': 0.00538574301094766}",20,0,25.790933164211186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.002, 'e': 0.005374982289234386}",20,13,14.858210699143388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.002, 'e': 0.005364243067457436}",20,10,14.37266603383294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.002, 'e': 0.005353525302659903}",30,17,22.386373029831024,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.002, 'e': 0.005342828951970723}",25,18,14.1160935685788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.002, 'e': 0.005332153972604475}",20,6,25.63397637306257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.002, 'e': 0.005321500321861228}",20,2,24.45174238293552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.002, 'e': 0.005310867957126358}",20,10,14.754296500932464,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.002, 'e': 0.005300256835870402}",30,16,22.410130254700295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.002, 'e': 0.005289666915648857}",20,10,19.696841842957678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.002, 'e': 0.0052790981541020274}",25,3,34.48707680716326,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.002, 'e': 0.005268550508954849}",30,13,30.12688397544025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.002, 'e': 0.005258023938016735}",20,0,29.01425842871437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2626,False,"{'a': 0.002, 'e': 0.005247518399181385}",25,18,15.566215991428633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.002, 'e': 0.005237033850426627}",25,18,12.297177886429052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.002, 'e': 0.005226570249814249}",30,23,13.036921128839523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.002, 'e': 0.005216127555489844}",30,14,29.701615845118003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.002, 'e': 0.005205705725682616}",25,3,29.011872269673777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.002, 'e': 0.005195304718705231}",20,14,10.579201798843012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.002, 'e': 0.005184924492953644}",30,9,34.63133797243123,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.002, 'e': 0.005174565006906946}",20,5,27.988194410674566,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.002, 'e': 0.005164226219127176}",20,12,16.126219991166177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.002, 'e': 0.005153908088259167}",20,0,27.073228460005584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2636,False,"{'a': 0.002, 'e': 0.005143610573030379}",20,13,11.374402586022068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.002, 'e': 0.005133333632250745}",30,5,40.52509619410415,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.002, 'e': 0.005123077224812486}",20,0,31.938169900805104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2639,False,"{'a': 0.002, 'e': 0.005112841309689956}",20,10,19.11828149213012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.002, 'e': 0.005102625845939478}",20,2,24.83246468027823,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.002, 'e': 0.00509243079269919}",30,12,33.498237717867866,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.002, 'e': 0.005082256109188865}",25,19,10.043152465665543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.002, 'e': 0.005072101754709752}",20,6,25.518740272403956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.002, 'e': 0.005061967688644416}",25,16,17.393437639506665,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.002, 'e': 0.005051853870456589}",20,16,7.644045452799935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.002, 'e': 0.005041760259690979}",20,11,18.992631914661676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.002, 'e': 0.005031686815973131}",25,10,24.13404405305255,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.002, 'e': 0.00502163349900925}",25,6,27.831163175039524,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.002, 'e': 0.0050116002685860655}",25,6,32.81599024138419,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.002, 'e': 0.005001587084570638}",25,2,38.57850314134987,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.002, 'e': 0.004991593906910217}",25,1,36.32080783723162,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.002, 'e': 0.004981620695632075}",20,9,21.88446462463453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.002, 'e': 0.004971667410843362}",20,16,6.908874544451881,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2654,False,"{'a': 0.002, 'e': 0.004961734012730921}",20,5,27.729019460086178,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.002, 'e': 0.004951820461561147}",20,4,25.202787056093378,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.002, 'e': 0.004941926717679818}",20,0,30.16149211898629,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2657,False,"{'a': 0.002, 'e': 0.004932052741511952}",25,11,30.52635447501925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.002, 'e': 0.004922198493561628}",30,8,40.280584341218635,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.002, 'e': 0.0049123639344118425}",35,22,21.105879732689914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.002, 'e': 0.004902549024724339}",25,17,15.392452145057824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.002, 'e': 0.004892753725239476}",25,17,16.08680642573919,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.002, 'e': 0.004882977996776038}",25,5,35.3494434395314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.002, 'e': 0.004873221800231096}",30,20,22.732098149451897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.002, 'e': 0.00486348509657985}",35,12,42.84672548778236,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.002, 'e': 0.004853767846875479}",30,15,27.32181002469798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.002, 'e': 0.004844070012248967}",25,15,20.96777600700275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.002, 'e': 0.0048343915539089625}",20,13,12.700575132520886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.002, 'e': 0.0048247324331416154}",25,14,22.569582708853417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.002, 'e': 0.004815092611310438}",30,17,24.637020250116954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.002, 'e': 0.004805472049856126}",20,11,17.12438312436054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.002, 'e': 0.004795870710296421}",20,3,29.731496242045083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.002, 'e': 0.004786288554225948}",20,9,16.149131979497117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.002, 'e': 0.004776725543316077}",35,20,26.881194719853646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.002, 'e': 0.0047671816393147475}",30,18,24.714207199117705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.002, 'e': 0.004757656804046333}",20,2,28.476478094374528,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.002, 'e': 0.004748150999411473}",30,6,43.71081622022145,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.002, 'e': 0.004738664187386946}",30,13,28.536202740845344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.002, 'e': 0.004729196330025487}",20,8,22.58607771765827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.002, 'e': 0.004719747389455653}",20,10,17.6238568415073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.002, 'e': 0.004710317327881667}",20,9,22.167389065068583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.002, 'e': 0.004700906107583276}",25,12,24.15556017723016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.002, 'e': 0.004691513690915584}",25,9,25.870833832687204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.002, 'e': 0.00468214004030891}",20,10,16.41232060491487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.002, 'e': 0.004672785118268637}",20,0,28.940523316303977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
